"genotype","rep","image","avg_cone_weight_adj","SE","df","lower.CL","upper.CL"
"2014005-024","1","43",0.116578578890968,0.020724402007315,152.908295463245,0.0792303253235688,0.161116572582522
"2014006-046","1","43",0.130960708568142,0.0219656033873084,152.908295480953,0.0911603378524881,0.177950819407936
"2014007-001","1","43",0.157882375183189,0.0241178980634456,152.908295439435,0.113829931622066,0.209124558868483
"2014008-016","1","43",0.127317303309429,0.0216579000555138,152.908295495086,0.0881248312222113,0.173699515520777
"2014009-010","1","43",0.114533504397593,0.0205418192806063,152.908295365653,0.0775459612210691,0.158710787698345
"2014009-012","1","43",0.229917507325512,0.0291044000156224,152.908295396443,0.176013731704862,0.291011023070366
"2014009-034","1","43",0.112426781940826,0.020352019940262,152.908295503693,0.0758142062957529,0.156229097710023
"2014009-041","1","43",0.161672908863924,0.0341978399677792,166.340149824135,0.10120433456708,0.236239848642837
"2014009-046","1","43",0.136801894613444,0.0224501209778805,152.908295354034,0.0960443110619493,0.184749218289175
"2014010-010","1","43",0.155696713747553,0.0239503769265622,152.908295280035,0.1119752249039,0.206607942715497
"W1406-001","1","43",0.120767843655331,0.0210934824305758,152.908295421204,0.0826904348922829,0.166034992542565
"W1411-017","1","43",0.142015112597689,0.0228738838146199,152.908295349798,0.10042034328767,0.190799622031948
"W1425-006","1","43",0.186775612192647,0.0262320791388363,152.908295350271,0.13854639300641,0.242194571503123
"2014001-005","2","43",0.275887522878275,0.0318814936176023,152.908296524214,0.216497321807631,0.342467464072279
"2014005-019","2","43",0.099114335365316,0.0191091278510069,152.908295412478,0.0649572170331916,0.140461193821633
"2014005-024","2","43",0.118375665184514,0.0208835268885067,152.908295441715,0.0807130445400015,0.163228025953196
"2014006-046","2","43",0.132865012214087,0.0221247282685001,152.908295459363,0.0927502744213177,0.180169490131013
"2014007-001","2","43",0.159972598165414,0.0242770229446373,152.908295417827,0.115605787527171,0.211529148927846
"2014008-016","2","43",0.129195026952248,0.0218170249367055,152.908295473512,0.0896881877879164,0.175891606240727
"2014009-010","2","43",0.116314818845516,0.020700944161798,152.908295344088,0.0790129085918782,0.160806469223398
"2014009-012","2","43",0.232438473896702,0.0292635248968141,152.908295374945,0.17822033119892,0.293846356718705
"2014009-034","2","43",0.114191701158219,0.0205111448214537,152.908295482072,0.0772647584360348,0.158308384004544
"2014009-041","2","43",0.16378799266664,0.035056101016279,141.320774954426,0.101816643802712,0.240420940642347
"2014009-046","2","43",0.138748051816829,0.0226092458590722,152.908295332354,0.0976761011882155,0.187009742569695
"2014010-010","2","43",0.157772465933131,0.0241095018077538,152.908295258354,0.113736610012356,0.208998061978215
"W1406-001","2","43",0.122596811822715,0.0212526073117674,152.908295399407,0.0842050359825516,0.16817832778708
"W1411-017","2","43",0.143997875246518,0.0230330086958116,152.908295327976,0.102088738859378,0.193096751757914
"W1425-006","2","43",0.189048462185324,0.026391204020028,152.908295328745,0.14050487592196,0.244781788572943
"2014001-005","1","44",0.294917940856917,0.0329627340177653,152.908296804786,0.233391641512295,0.363633980324687
"2014005-019","1","44",0.150238886561295,0.0235268513104164,152.908295462364,0.107354114823588,0.200313398423157
"2014005-024","1","44",0.118778070817269,0.0209189924511356,152.908295405678,0.081045384415679,0.163700497343057
"2014006-046","1","44",0.123964043792231,0.0213707860752567,152.908295477379,0.0853387940154361,0.169779033693169
"2014007-001","1","44",0.128374030283385,0.0217475940464098,152.908295410809,0.0890043587691329,0.174933441921831
"2014008-016","1","44",0.155036844117178,0.0238995701152822,152.908295454459,0.111415729198056,0.205847699160461
"2014009-010","1","44",0.107785198682737,0.0199274713262342,152.90829541612,0.0720113611774494,0.150748776312215
"2014009-012","1","44",0.24103918830289,0.0298000132847789,152.908295402046,0.18576115927473,0.30350695745525
"2014009-034","1","44",0.115685713078148,0.0206448862123947,152.908295451645,0.0784945508960808,0.160066615384379
"2014009-041","1","44",0.12512768130746,0.0300854663589102,166.340149850399,0.0727782818601387,0.191575446236818
"2014009-046","1","44",0.124565576378644,0.0214225739430675,152.908295324536,0.0858380145023575,0.170482878379189
"2014010-010","1","44",0.118856533465245,0.0209259006647301,152.908295279877,0.0811101991983118,0.16379260785647
"W1406-001","1","44",0.113823892565793,0.020478085238611,152.908295263331,0.0769622623471547,0.157875262908735
"W1411-017","1","44",0.137320823354807,0.022492660542122,152.908295241695,0.0964791986501929,0.185352188183743
"W1425-006","1","44",0.186523410905376,0.0262143626959388,152.908295344712,0.138329192319461,0.241907369615535
"2014001-005","2","44",0.297772197708839,0.0331218588989569,152.908296471216,0.235931531286151,0.366802604254925
"2014005-019","2","44",0.152278053792999,0.023685976191608,152.90829544078,0.109078914978173,0.202666932731996
"2014005-024","2","44",0.120591966206039,0.0210781173323273,152.90829538413,0.0825449127273345,0.165828759808957
"2014006-046","2","44",0.125816965979544,0.0215299109564484,152.908295455789,0.0868773491256354,0.171946322957613
"2014007-001","2","44",0.130259501864924,0.0219067189276015,152.908295389249,0.0905754632735553,0.177133280580502
"2014008-016","2","44",0.157108207513091,0.0240586949964739,152.908295432915,0.113172725516849,0.20823342963351
"2014009-010","2","44",0.109513444577739,0.0200865962074259,152.908295394547,0.0734252399953398,0.152791389284345
"2014009-012","2","44",0.243620243280535,0.0299591381659705,152.908295380526,0.188027847175241,0.306402379510045
"2014009-034","2","44",0.117475930645037,0.0208040110935863,152.90829543008,0.0799704013858566,0.162171200028397
"2014009-041","2","44",0.126989247593321,0.0308678269237826,141.320774974353,0.073297666997069,0.195342427301316
"2014009-046","2","44",0.126422972101165,0.0215816988242592,152.908295302884,0.0873810431477617,0.172654641178844
"2014010-010","2","44",0.120671025598736,0.0210850255459217,152.908295258216,0.0826103242546862,0.165921467067093
"W1406-001","2","44",0.115599701545103,0.0206372101198027,152.908295241561,0.0784237042493485,0.159965438965177
"W1411-017","2","44",0.139270655207225,0.0226517854233137,152.908295219895,0.0981146634254894,0.187616387113297
"W1425-006","2","44",0.188794730517784,0.0263734875771305,152.908295323236,0.140286144854742,0.244493056305086
"2014001-005","1","45",0.314544713791773,0.03404190261896,152.908296849859,0.250886409218042,0.385392758488618
"2014005-019","1","45",0.124167258359181,0.0213882954939112,152.908295518492,0.0855074169791723,0.170016839863303
"2014005-024","1","45",0.169941858933784,0.0250220456373099,152.908295510514,0.124103181642986,0.222970276348701
"2014006-046","1","45",0.101307015014623,0.0193193446039453,152.908295454374,0.0667345925159356,0.143069177637471
"2014007-001","1","45",0.193036270818855,0.0266681008681825,152.908295406598,0.143945647208945,0.249316634552963
"2014008-016","1","45",0.159752887199442,0.0242603458357929,152.90829543257,0.115419023853459,0.211276490669603
"2014009-010","1","45",0.111717154338805,0.0202876882179963,152.908295399291,0.0752316724286142,0.155392376373199
"2014009-012","1","45",0.178762663716834,0.0256632135765684,152.908295395704,0.131657295198932,0.233057772358941
"2014009-034","1","45",0.128058793247623,0.0217208757882553,152.908295463831,0.0887419063178646,0.174565420301536
"2014009-041","1","45",0.124531835205995,0.0300137488162407,166.340149769975,0.0723240297195914,0.190838006174537
"2014009-046","1","45",0.136026056144459,0.0223863702790248,152.908295396115,0.0953944184583986,0.183847433954724
"2014010-010","1","45",0.118856533465245,0.0209259006647301,152.90829537264,0.0811101991984771,0.163792607856235
"W1406-001","1","45",0.117380653445549,0.020795572982198,152.908295299144,0.0798917945169694,0.162059252498405
"W1411-017","1","45",0.113482281631916,0.0204473324926419,152.908295305316,0.0766814065309036,0.157472896857201
"W1425-006","1","45",0.168962077660547,0.0249498104317184,152.908295374675,0.123266108224273,0.221847787221042
"2014001-005","2","45",0.31749219129433,0.0342010275001516,152.908296516304,0.253519519642497,0.388654603069527
"2014005-019","2","45",0.126021693043613,0.0215474203751029,152.908295496902,0.0870474845864903,0.172185641624864
"2014005-024","2","45",0.172110183915097,0.0251811705185016,152.908295488937,0.125957139547177,0.225452968407151
"2014006-046","2","45",0.102982729758647,0.0194784694851369,152.908295432785,0.0680959401828494,0.145059259458621
"2014007-001","2","45",0.195346785203598,0.0268272257493742,152.908295385021,0.14594179451656,0.251941516014849
"2014008-016","2","45",0.161855415093064,0.0244194707169846,152.908295411045,0.11720718466996,0.213693385640362
"2014009-010","2","45",0.113476516458819,0.020446813099188,152.908295377723,0.0766766674715148,0.157466105570342
"2014009-012","2","45",0.180986374012729,0.0258223384577601,152.908295374193,0.133566638417702,0.235595849731978
"2014009-034","2","45",0.12994195685485,0.021880000669447,152.908295442284,0.0903107028479768,0.176762950985894
"2014009-041","2","45",0.126388980285259,0.0307947857182626,141.320774912187,0.0728417943111356,0.194597765371236
"2014009-046","2","45",0.137966706440379,0.0225454951602165,152.908295374486,0.0970207016772008,0.186102451327778
"2014010-010","2","45",0.120671025598736,0.0210850255459218,152.908295351015,0.082610324254853,0.165921467066857
"W1406-001","2","45",0.119183887624214,0.0209546978633896,152.908295277412,0.0813806616185187,0.164176853754203
"W1411-017","2","45",0.11525543413013,0.0206064573738335,152.908295283558,0.0781401919520025,0.159560416432547
"W1425-006","2","45",0.171124162826453,0.02510893531291,152.908295353241,0.125113826313056,0.224324239464088
"2014001-005","1","46",0.277117545800996,0.0319524851497707,152.908296898539,0.217587093877546,0.343837737847525
"2014005-019","1","46",0.119970513901071,0.021023735748629,152.908295393959,0.0820308966660809,0.165099871260267
"2014005-024","1","46",0.139062079581472,0.0226348170943968,152.908295454084,0.0979396104267297,0.187374288860376
"2014006-046","1","46",0.0920724072773104,0.0184177841405039,152.908295410037,0.0592811074136558,0.132053447265159
"2014007-001","1","46",0.152332205892591,0.0236901873412076,152.908295499116,0.109124747531748,0.202729404377561
"2014008-016","1","46",0.152868014093295,0.0237318143049028,152.90829536581,0.109578317512695,0.203347450798123
"2014009-010","1","46",0.108903238325801,0.0200305570231633,152.908295431111,0.0729257447424375,0.152070472033344
"2014009-012","1","46",0.228002886292935,0.0289829643064114,152.908295384497,0.174339019030214,0.288856493679869
"2014009-034","1","46",0.120237128292711,0.0210470836514525,152.908295470442,0.0822513849466462,0.165412611762925
"2014009-041","1","46",0.155118601747819,0.0334974687125134,166.340149796615,0.0960327901135218,0.22830277886422
"2014009-046","1","46",0.14546909898923,0.0231503735999332,152.908295359234,0.103328096525749,0.194799841576942
"2014010-010","1","46",0.104127150846087,0.0195864001200409,152.908295354152,0.0690271335337597,0.146416908282651
"W1406-001","1","46",0.124586502026806,0.0214243732460254,152.908295404105,0.0858553854481737,0.170507358729637
"W1411-017","1","46",0.136177328443517,0.0223988145739585,152.908295393235,0.095521105811368,0.184023291199873
"W1425-006","1","46",0.296406493287681,0.0330458164495383,152.908295350493,0.234716056306402,0.3652866703932
"2014001-005","2","46",0.279884535420834,0.0321116100309622,152.908296565066,0.220039716419354,0.346919094545642
"2014005-019","2","46",0.121793457216486,0.0211828606298207,152.908295372387,0.0835394729043818,0.167237181652813
"2014005-024","2","46",0.141024191189139,0.0227939419755885,152.90829543251,0.0995873549572789,0.189650767545176
"2014006-046","2","46",0.0936702435017995,0.0185769090216956,152.908295388441,0.0605645765610362,0.133965650566773
"2014007-001","2","46",0.154385482403462,0.0238493122223993,152.908295477563,0.1108636569655,0.205097047965567
"2014008-016","2","46",0.154924886421015,0.0238909391860945,152.908295344239,0.111320822763294,0.20571869020298
"2014009-010","2","46",0.110640388960738,0.020189681904355,152.908295409505,0.0743485283002621,0.154121989745408
"2014009-012","2","46",0.230513363014985,0.0291420891876031,152.908295362981,0.176535128675132,0.291681337479068
"2014009-034","2","46",0.122062088444689,0.0212062085326442,152.908295448874,0.0837619780215109,0.167551938992032
"2014009-041","2","46",0.157190509419571,0.034342803280579,141.320774932554,0.096629273606194,0.232413344344765
"2014009-046","2","46",0.147475745355257,0.0233094984811249,152.908295337671,0.105020375814657,0.197120855020106
"2014010-010","2","46",0.105825934357066,0.0197455250012326,152.908295332604,0.0704115499676264,0.148430058870758
"W1406-001","2","46",0.126444053176563,0.021583498127217,152.908295382426,0.0873985695208147,0.172679276956526
"W1411-017","2","46",0.138119053701467,0.0225579394551502,152.908295371531,0.0971484639922001,0.186279383534958
"W1425-006","2","46",0.299267926959182,0.03320494133073,152.908295329109,0.237263122900761,0.368462471141858
"2014001-005","1","47",0.277518341389577,0.0319755832685052,152.908296990655,0.217942256828573,0.34428416607359
"2014005-019","1","47",0.169305895472833,0.0249751824852966,152.908295508191,0.123559801013895,0.222241730055892
"2014005-024","1","47",0.151279654620701,0.0236082008730706,152.908295452812,0.108234168706527,0.201514880659036
"2014006-046","1","47",0.126095370549917,0.0215537182123705,152.908295497714,0.0871087200870022,0.17227176113696
"2014007-001","1","47",0.169063043593139,0.024957263893159,152.90829548725,0.123352349100479,0.221963478209935
"2014008-016","1","47",0.157242204911321,0.0240689526255438,152.908295515004,0.113286457945724,0.208387692001034
"2014009-010","1","47",0.111382880784721,0.0202573136609564,152.908295483533,0.074957406842269,0.154998094851312
"2014009-012","1","47",0.181481427044835,0.0258576303334876,152.90829541827,0.133991968828695,0.236160625385163
"2014009-034","1","47",0.132709058026532,0.0221117396830403,152.908295453928,0.0926199804800679,0.179987875697157
"2014009-041","1","47",0.100499375780277,0.0269625976897439,166.340149803866,0.0543155437565613,0.160781573286089
"2014009-046","1","47",0.110390150471654,0.0201668371933354,152.908295362841,0.0741434218167044,0.153826619250834
"2014010-010","1","47",0.0917118765476836,0.0183816892321881,152.908295339609,0.058991885776124,0.13162160744349
"W1406-001","1","47",0.10215493350302,0.0194000255681686,152.908295328284,0.067423117710581,0.144076489419715
"W1411-017","1","47",0.150836293558904,0.02357358076084,152.908295350895,0.107859203129932,0.201003124112115
"W1425-006","1","47",0.221278176218766,0.0285523541158951,152.908295331026,0.168465022344901,0.281281070216885
"2014001-005","2","47",0.280287326269149,0.0321347081496967,152.908296657361,0.220396874630117,0.34736751803144
"2014005-019","2","47",0.171470172325321,0.0251343073664883,152.908295486576,0.125409710789261,0.224720373985518
"2014005-024","2","47",0.15332584898343,0.0237673257542623,152.908295431309,0.109965995992138,0.203875442098901
"2014006-046","2","47",0.127964094765593,0.0217128430935622,152.908295476119,0.0886630772255639,0.174454852429766
"2014007-001","2","47",0.17122577260332,0.0251163887743507,152.90829546565,0.125200711033538,0.224440574297254
"2014008-016","2","47",0.159328199892878,0.0242280775067355,152.908295493353,0.115058085850162,0.210788054059727
"2014009-010","2","47",0.113139619092323,0.0204164385421481,152.908295462024,0.0763997780727596,0.157069200236042
"2014009-012","2","47",0.183721931432547,0.0260167552146793,152.908295396761,0.135918106139283,0.238715496850016
"2014009-034","2","47",0.134625985205587,0.0222708645642319,152.90829543233,0.0942225405820077,0.182219169953345
"2014009-041","2","47",0.102168425046585,0.0276873206796198,141.320774937578,0.0547643638660643,0.164234085338914
"2014009-046","2","47",0.112139073248699,0.0203259620745271,152.908295341402,0.0755779775166362,0.155889909105008
"2014010-010","2","47",0.093306594824862,0.0185408141133798,152.908295318167,0.060272236976193,0.133530692797794
"W1406-001","2","47",0.103837617623257,0.0195591504493602,152.908295306705,0.0687914347537054,0.14607354061708
"W1411-017","2","47",0.152879497370033,0.0237327056420317,152.908295329292,0.10958803986394,0.203360695000382
"W1425-006","2","47",0.223751456007839,0.0287114789970868,152.908295309734,0.170623935056842,0.284068717083105
"2014001-005","1","48",0.285202713307836,0.0324152560183114,152.908297006891,0.224758011368003,0.352837155370666
"2014005-019","1","48",0.131491251306763,0.0220100514993025,152.908295503844,0.09160306891177,0.17856917382588
"2014005-024","1","48",0.110206180939082,0.0201500257720467,152.908295511709,0.0739926649242467,0.153609437078035
"2014006-046","1","48",0.118598940299049,0.0209032124177984,152.908295489893,0.0808974289276808,0.163490191794552
"2014007-001","1","48",0.161996626007461,0.024430120790069,152.908295405955,0.117327355302518,0.213855636836603
"2014008-016","1","48",0.140798892467675,0.0227757270201821,152.908295475208,0.0993980416974271,0.189389483362069
"2014009-010","1","48",0.0926076436691127,0.0184712398045914,152.908295380959,0.0597107368082774,0.132694290654164
"2014009-012","1","48",0.182012879890572,0.0258954635859113,152.908295457915,0.134448678310119,0.236766821595184
"2014009-034","1","48",0.169935775436106,0.0250215977696693,152.908295478036,0.12409798295244,0.222963308043916
"2014009-041","1","48",0.120162297128592,0.0294824900428549,166.340149802814,0.0690033707767114,0.18541958896257
"2014009-046","1","48",0.151481076069006,0.023623912226485,152.908295435883,0.108404550808765,0.201747341453422
"2014010-010","1","48",0.0943262813667473,0.0186418490223552,152.908295337283,0.0610923189761942,0.134749983881549
"W1406-001","1","48",0.110429688817581,0.0201704484394332,152.908295303197,0.0741758257856059,0.153873291973831
"W1411-017","1","48",0.1164688069218,0.0207146425205164,152.908295292786,0.0791398341938768,0.160987519774006
"W1425-006","1","48",0.259122481643548,0.0308976306091475,152.908295325234,0.201676000092694,0.32375870331866
"2014001-005","2","48",0.288009677961615,0.032574380899503,152.908296673297,0.227250608943738,0.355958487102738
"2014005-019","2","48",0.133399394465751,0.0221691763804941,152.908295482254,0.0931968449936426,0.180791684061999
"2014005-024","2","48",0.111953651513358,0.0203091506532383,152.908295490128,0.075425768421412,0.155671274729438
"2014006-046","2","48",0.120411472578317,0.02106233729899,152.908295468298,0.0823955941298354,0.165617091150948
"2014007-001","2","48",0.164113819386793,0.0245892456712607,152.908295384372,0.119130181604727,0.216287197293073
"2014008-016","2","48",0.142773176144607,0.0229348519013738,152.908295453662,0.101057958297242,0.191678134116134
"2014009-010","2","48",0.0942100974962459,0.0186303646857831,152.908295359426,0.0609988235583015,0.134611111558423
"2014009-012","2","48",0.184256652387089,0.026054588467103,152.908295436396,0.136378083729511,0.239324961168841
"2014009-034","2","48",0.172104061729755,0.025180722650861,152.908295456562,0.125951902168967,0.225445961414703
"2014009-041","2","48",0.12198669143717,0.0302537217078857,141.32077493769,0.0695091309281526,0.189125851057997
"2014009-046","2","48",0.153528627608534,0.0237830371076767,152.908295414218,0.110137735271173,0.204109260070087
"2014010-010","2","48",0.0959434727448682,0.0188009739035469,152.908295315647,0.0623951432772047,0.136681542336797
"W1406-001","2","48",0.11217892354098,0.0203295733206248,152.908295281411,0.0756106934318905,0.155936893774361
"W1411-017","2","48",0.118265050172184,0.0208737674017081,152.908295270965,0.0806217103671448,0.163098130101522
"W1425-006","2","48",0.26179835090787,0.0310567554903391,152.908295303733,0.204037502279878,0.326748939660135
"2014001-005","1","49",0.283863730333996,0.0323390741711978,152.90829705518,0.223569533233159,0.351347667557793
"2014005-019","1","49",0.145143371818948,0.0231244404922769,152.908295471783,0.103053602796953,0.194422880965092
"2014005-024","1","49",0.144024738340719,0.0230351570227478,152.908295463709,0.102111357719672,0.193127859085921
"2014006-046","1","49",0.0984618483965364,0.0190461246275441,152.908295454581,0.0644291992176245,0.139684237699609
"2014007-001","1","49",0.146804927489074,0.0232564245001391,152.908295457977,0.104454410892809,0.196345184209497
"2014008-016","1","49",0.159485568385345,0.0242400395920405,152.908295419412,0.115191822049615,0.210969054845262
"2014009-010","1","49",0.0809618900428546,0.01727081963311,152.908295390216,0.050436532984586,0.118676987225332
"2014009-012","1","49",0.223871837863162,0.0287192015755355,152.908295364872,0.170729060188179,0.284204355662374
"2014009-034","1","49",0.157966104272952,0.0241242923870348,152.908295321799,0.113901028087434,0.209220920582731
"2014009-041","1","49",0.15730337078652,0.0337325415524014,166.34014984652,0.0977534482346687,0.230951658820414
"2014009-046","1","49",0.144569330254207,0.0230786666450152,152.908295386675,0.1025699920337,0.193758408598925
"2014010-010","1","49",0.0984940489768063,0.0190492387582485,152.908295350519,0.0644552475218573,0.139722590555994
"W1406-001","1","49",0.0991118460870962,0.0191088878845366,152.908295384786,0.0649552018326287,0.140458230465777
"W1411-017","1","49",0.142015112597689,0.0228738838146199,152.908295403754,0.100420343287777,0.190799622031801
"W1425-006","1","49",0.239470617304102,0.0297028927055099,152.908295362879,0.184384459668922,0.301746515063512
"2014001-005","2","49",0.286664114253914,0.0324981990523894,152.908296721809,0.226055550075037,0.354462418556001
"2014005-019","2","49",0.147147778033469,0.0232835653734686,152.908295450186,0.104743641934356,0.196741654256746
"2014005-024","2","49",0.146021432078143,0.0231942819039395,152.908295442118,0.103793684379977,0.195438919900479
"2014006-046","2","49",0.100113961875717,0.0192052495087358,152.90829543296,0.0657669456196961,0.141650718255916
"2014007-001","2","49",0.148820734734974,0.0234155493813307,152.908295436385,0.106155851061591,0.198675358532532
"2014008-016","2","49",0.16158634218674,0.0243991644732321,152.908295397859,0.116978228773889,0.213384195723795
"2014009-010","2","49",0.0824606492764855,0.0174299445143017,152.908295368709,0.0516209251411106,0.120490113536086
"2014009-012","2","49",0.226359530255352,0.0288783264567272,152.908295343352,0.172902385503236,0.287006415131712
"2014009-034","2","49",0.160056879609096,0.0242834172682265,152.908295300244,0.115677436346455,0.211626062996014
"2014009-041","2","49",0.159389770109157,0.0345822147686376,141.320774970717,0.0983552434849521,0.235085895845112
"2014009-046","2","49",0.146569782436133,0.0232377915262068,152.90829536518,0.104256077138507,0.196073227857986
"2014010-010","2","49",0.100146431460562,0.0192083636394401,152.908295329027,0.065793262928502,0.141689340116877
"W1406-001","2","49",0.100769381176623,0.0192680127657283,152.908295363135,0.0662983698450446,0.14243013263243
"W1411-017","2","49",0.143997875246518,0.0230330086958116,152.908295382147,0.102088738859487,0.193096751757765
"W1425-006","2","49",0.242043282820101,0.0298620175867016,152.908295341478,0.186642758107786,0.304633547656661
"2014001-005","1","5",0.284868603524989,0.0323962635133942,152.90829682161,0.224461423172758,0.352465524000356
"2014005-019","1","5",0.101574461875217,0.0193448289815577,152.908295433307,0.0669516924462032,0.143386971428407
"2014005-024","1","5",0.106905234395317,0.0198459601341243,152.908295333648,0.0712924303814528,0.149707778533433
"2014006-046","1","5",0.114138503845145,0.0205063666068793,152.908295421795,0.0772210009624215,0.158245746852054
"2014007-001","1","5",0.188648978918436,0.0263633053009381,152.908295364836,0.140160509357892,0.244327188603208
"2014008-016","1","5",0.14897580374353,0.0234277455334913,152.908295398611,0.10628682535479,0.198854522256473
"2014009-010","1","5",0.0904352614341027,0.0182533057638194,152.908295330398,0.0579689050118137,0.130091357980646
"2014009-012","1","5",0.235860536627758,0.0294781531431349,152.90829534799,0.181218374418005,0.297692438961751
"2014009-034","1","5",0.131720192210064,0.0220292041408807,152.90829542712,0.0917941718608224,0.178835952683487
"2014009-041","1","5",0.120162297128592,0.0294824900428549,166.340149810748,0.0690033707767267,0.185419588962544
"2014009-046","1","5",0.144621237976427,0.0230828094791226,152.908295345581,0.10261371517377,0.193818500903326
"2014010-010","1","5",0.139414251170015,0.0226634600540281,152.90829531972,0.0982351949908386,0.187783047473453
"W1406-001","1","5",0.126841491964504,0.0216173921262202,152.908295327073,0.087729047332361,0.173143676720904
"W1411-017","1","5",0.13758788882484,0.0225145221032357,152.9082952897,0.0967030744254317,0.185662443348534
"W1425-006","1","5",0.233037266444311,0.0293011940261724,152.908295335307,0.178744704623509,0.294519568389365
"2014001-005","2","5",0.287673927569818,0.0325553883945858,152.908296488249,0.226952380139541,0.35558521512348
"2014005-019","2","5",0.103252378008587,0.0195039538627494,152.908295411604,0.0683152415024632,0.145379254638904
"2014005-024","2","5",0.108626439197432,0.0200050850153159,152.908295312073,0.0726992681064542,0.151743350412677
"2014006-046","2","5",0.115916755823211,0.020665491488071,152.908295400228,0.0786848858633747,0.160338365907249
"2014007-001","2","5",0.190933164478324,0.0265224301821298,152.908295343309,0.142130327840654,0.24692574124024
"2014008-016","2","5",0.151006410028412,0.023586870414683,152.908295377069,0.108003064562552,0.201199495618491
"2014009-010","2","5",0.0920188897013986,0.0184124306450111,152.908295308837,0.0592381662020001,0.131989353325067
"2014009-012","2","5",0.238413788709929,0.0296372780243266,152.908295326498,0.183457259423042,0.300560058121072
"2014009-034","2","5",0.133629989810913,0.0221883290220724,152.908295405618,0.0933896023845552,0.181060117361469
"2014009-041","2","5",0.12198669143717,0.0302537217078857,141.320774942451,0.0695091309281657,0.189125851057975
"2014009-046","2","5",0.146622048024298,0.0232419343603143,152.908295324198,0.104300158144522,0.196133678028333
"2014010-010","2","5",0.141378837011392,0.0228225849352198,152.908295298324,0.0998854137550969,0.190062000391966
"W1406-001","2","5",0.128715716454809,0.0217765170074119,152.908295305539,0.0892889047455488,0.175332268288342
"W1411-017","2","5",0.139539609120777,0.0226736469844274,152.908295268155,0.0983404276442485,0.187928530721606
"W1425-006","2","5",0.23557523245904,0.0294603189073641,152.908295314141,0.180968303561105,0.297371901481242
"2014001-005","1","50",0.294063802041791,0.0329149662124974,152.908296847502,0.232631872761909,0.362685471444789
"2014005-019","1","50",0.144669423060097,0.0230866545384379,152.908295475862,0.102654303959442,0.193874282284898
"2014005-024","1","50",0.139354496023792,0.0226586025753151,152.908295420941,0.0981850362785929,0.187713695893176
"2014006-046","1","50",0.139532252926159,0.022673049326317,152.908295427725,0.0983342521831633,0.187919993793336
"2014007-001","1","50",0.157729767661971,0.0241062391861725,152.908295444989,0.113700357376002,0.208948918072109
"2014008-016","1","50",0.127430358186887,0.0216675137837906,152.908295494744,0.0882188932203931,0.173831563277511
"2014009-010","1","50",0.083495565880179,0.0175389801190665,152.908295462056,0.0524404310303442,0.121740440854169
"2014009-012","1","50",0.18404664595766,0.0260397363817519,152.908295351789,0.136197419076141,0.239085612963417
"2014009-034","1","50",0.153078218480069,0.0237481251655635,152.908295417232,0.109756298167171,0.203589878917156
"2014009-041","1","50",0.0961298377028741,0.0263699407527138,166.340149830354,0.051116104934563,0.155241935953247
"2014009-046","1","50",0.148939068037307,0.0234248568501685,152.908295407875,0.106255796530664,0.198812079668145
"2014010-010","1","50",0.134763311470527,0.0222822204518448,152.908295348866,0.0943374321579461,0.182378930907349
"W1406-001","1","50",0.106971186583911,0.0198520808947462,152.908295373562,0.0713462903968983,0.149785822895146
"W1411-017","1","50",0.124204814237657,0.0213915298227816,152.908295340356,0.0855385831179822,0.170060785481578
"W1425-006","1","50",0.285641983618889,0.0324402094643771,152.908295341713,0.225147983652061,0.353325723709962
"2014001-005","2","50",0.296913932619207,0.033074091093689,152.908296514137,0.235167636261262,0.365849969100518
"2014005-019","2","50",0.146670565251556,0.0232457794196296,152.908295454242,0.104341079073783,0.196189791553491
"2014005-024","2","50",0.141318662266855,0.0228177274565068,152.908295399372,0.0998348354445381,0.189992229213374
"2014006-046","2","50",0.141497667107243,0.0228321742075087,152.908295406128,0.099985299287129,0.190199775051554
"2014007-001","2","50",0.159818983528048,0.0242653640673641,152.908295423366,0.115475206164958,0.211352501015323
"2014008-016","2","50",0.129308912281967,0.0218266386649823,152.908295473261,0.0897830802383595,0.176024484449722
"2014009-010","2","50",0.0850174893301778,0.0176981050002581,152.908295440577,0.0536479874032374,0.12357673138129
"2014009-012","2","50",0.186302881014598,0.0261988612629435,152.908295330397,0.138139287055953,0.241656215097497
"2014009-034","2","50",0.155136499771172,0.0239072500467552,152.908295395615,0.111500212381153,0.205962527285396
"2014009-041","2","50",0.0977623511557283,0.0270837253035216,141.320774958054,0.0515515332375489,0.15863476818568
"2014009-046","2","50",0.15096942479219,0.0235839817313602,152.908295386364,0.107971786208429,0.201156803500164
"2014010-010","2","50",0.136694965104904,0.0224413453330365,152.908295327382,0.0959547187152046,0.18462495161886
"W1406-001","2","50",0.108692920109051,0.0200112057759379,152.908295351901,0.0727536568449254,0.151821923497414
"W1411-017","2","50",0.126059528309611,0.0215506547039733,152.908295318657,0.0870789301128194,0.172229866630665
"W1425-006","2","50",0.28845110379913,0.0325993343455688,152.908295320375,0.227642736755163,0.35644921096736
"2014001-005","1","51",0.338420897354678,0.0353102844344581,152.908296735181,0.27225677797061,0.411774756861947
"2014005-019","1","51",0.116919548994344,0.0207546873399007,152.908295426004,0.0795114637310945,0.161517374381776
"2014005-024","1","51",0.13837834292952,0.0225791034004788,152.908295395784,0.0973659417349904,0.186580484248254
