"genotype","rep","image","width","SE","df","asymp.LCL","asymp.UCL"
"W1425-006","1","36",2.35942670225651,0.122739151305938,Inf,2.1249942984712,2.6061229305765
"2014001-005","2","36",2.619726926651,0.130098261042247,Inf,2.37094375430156,2.88091956648975
"2014005-019","2","36",1.77412336278286,0.106431880019834,Inf,1.57165262213981,1.98885792543134
"2014005-024","2","36",2.27109386005841,0.121132595019924,Inf,2.03988307021011,2.51471411739596
"2014006-046","2","36",1.82492167899387,0.108583939673604,Inf,1.61830580167877,2.04394702379824
"2014007-001","2","36",1.96932607654219,0.112798232737847,Inf,1.75445033660088,2.19661128397277
"2014008-016","2","36",2.23243196248075,0.119393980172716,Inf,2.00455635327339,2.47257215549221
"2014009-010","2","36",1.98566018777088,0.113265055932809,Inf,1.76986949118029,2.21386035185073
"2014009-012","2","36",2.58301170309941,0.129183386889619,Inf,2.33602165113949,2.8424112225486
"2014009-034","2","36",2.58067631986126,0.130007005977455,Inf,2.33215706072181,2.8417751596292
"2014009-041","2","36",2.10360228596224,0.116580334383304,Inf,1.88131376300996,2.33830027640378
"2014009-046","2","36",2.23760136240283,0.119532136828482,Inf,2.00945497140898,2.47801233776686
"2014010-010","2","36",1.91753325803506,0.111305066178172,Inf,1.70558407077363,2.14189191278575
"W1406-001","2","36",1.66632459003572,0.103758403615676,Inf,1.46916658960026,1.87589205796045
"W1411-017","2","36",2.28811558303854,0.122416219341306,Inf,2.0544739921756,2.53433675424063
"W1425-006","2","36",2.42035618679149,0.124317695507395,Inf,2.18283027272309,2.67014668439411
"2014001-005","1","37",2.5823269367159,0.129166262247407,Inf,2.33537044843799,2.84169289248313
"2014005-019","1","37",1.88408749679106,0.110330100395659,Inf,1.67404920734951,2.10653525372187
"2014005-024","1","37",2.37137008539753,0.123777910793601,Inf,2.13497457190509,2.62017506637922
"2014006-046","1","37",1.75057104914188,0.10634898529608,Inf,1.54833560191382,1.96521596385921
"2014007-001","1","37",1.9443473659524,0.112080589797782,Inf,1.73087818032737,2.17022601906669
"2014008-016","1","37",2.3961813610329,0.123695288308474,Inf,2.15987534279305,2.64475196307687
"2014009-010","1","37",1.97564254661254,0.112978983978505,Inf,1.76041254074937,2.20328201996497
"2014009-012","1","37",2.28988836202914,0.121632780448681,Inf,2.05769722675489,2.53448896479265
"2014009-034","1","37",2.39720171555048,0.124450248898524,Inf,2.15948844358696,2.64732445500326
"2014009-041","1","37",2.08708218463938,0.11612166521201,Inf,1.86569263674365,2.32088120002437
"2014009-046","1","37",2.0671040093264,0.115564553128578,Inf,1.84680638104955,2.29981110509251
"2014010-010","1","37",1.79148037278234,0.107584450709884,Inf,1.58682345783907,2.00854675521487
"W1406-001","1","37",1.6071755514754,0.101900223896012,Inf,1.41365951636728,1.81310105407278
"W1411-017","1","37",2.31950196667897,0.122416751910132,Inf,2.08577427557536,2.56563912527183
"W1425-006","1","37",2.26401553716014,0.120943680603718,Inf,2.03317501276377,2.50726552904578
"2014001-005","2","37",2.64605162037685,0.130750282472661,Inf,2.39599050950665,2.90852219873636
"2014005-019","2","37",1.93857591996954,0.111914120621022,Inf,1.72543300793549,2.16412829949284
"2014005-024","2","37",2.43245260565025,0.125361931018964,Inf,2.19295246956531,2.68436220922444
"2014006-046","2","37",1.80310734341212,0.107933005521443,Inf,1.59776727359156,2.02085688072194
"2014007-001","2","37",1.99969413682492,0.113664610023145,Inf,1.7831203286074,2.22867741253171
"2014008-016","2","37",2.45758057184009,0.125266155783595,Inf,2.21819533018736,2.70922963782262
"2014009-010","2","37",2.03142984261616,0.114563004203868,Inf,1.8130952141605,2.26217393856109
"2014009-012","2","37",2.34991902348012,0.123216800674044,Inf,2.11462326561337,2.59762424883612
"2014009-034","2","37",2.45861391495538,0.126034269123887,Inf,2.21779602039936,2.71184127700065
"2014009-041","2","37",2.14441048579655,0.117705685437373,Inf,1.91991631530833,2.38131412377404
"2014009-046","2","37",2.12415913209611,0.117148573353941,Inf,1.90075688122677,2.35997085045472
"2014010-010","2","37",1.84462247414157,0.109168470935247,Inf,1.63686093660581,2.06479347916659
"W1406-001","2","37",1.65753040775208,0.103484244121375,Inf,1.46090975005146,1.86656053294195
"W1411-017","2","37",2.37991704639338,0.124000772135495,Inf,2.14308473269728,2.62915882757874
"W1425-006","2","37",2.32370830038553,0.122527700829082,Inf,2.08976315339666,2.57006291486365
"2014001-005","1","38",2.44031284217718,0.125564315163362,Inf,2.20041604045822,2.69261911138547
"2014005-019","1","38",1.71229666434802,0.105898411458468,Inf,1.51102938078755,1.92614352574476
"2014005-024","1","38",2.07005926919831,0.115647132743925,Inf,1.84959978784952,2.30292821803635
"2014006-046","1","38",1.93287034739922,0.112516629118222,Inf,1.71863204198117,2.1596891234483
"2014007-001","1","38",1.97371897417264,0.112923969931333,Inf,1.75859679386057,2.20125062197397
"2014008-016","1","38",2.14671925583902,0.117769032043694,Inf,1.92210092828387,2.38374705088343
"2014009-010","1","38",2.04223034223997,0.114867148944099,Inf,1.82329960104737,2.27357055092184
"2014009-012","1","38",2.30825396864242,0.121404589992824,Inf,2.07643763650945,2.55233488439702
"2014009-034","1","38",2.26583661495013,0.121818790610946,Inf,2.0333659630267,2.51088684750205
"2014009-041","1","38",2.20670248742818,0.119403036652593,Inf,1.97888156968901,2.44693287265661
"2014009-046","1","38",2.16321131380135,0.118220543726552,Inf,1.9377080396092,2.40112405548277
"2014010-010","1","38",2.02447700689446,0.114366782689358,Inf,1.80652696554023,2.25483651573795
"W1406-001","1","38",1.76893917940529,0.106905470722488,Inf,1.56561304078354,1.9846747855163
"W1411-017","1","38",2.19439337267048,0.119069552413775,Inf,1.9672260720288,2.43397014080141
"W1425-006","1","38",2.29236688547169,0.121698588933245,Inf,2.06004676793781,2.53709647049482
"2014001-005","2","38",2.50227132093001,0.127148335388619,Inf,2.25926989661875,2.75768221273058
"2014005-019","2","38",1.76425972831468,0.10749708558301,Inf,1.55985954972268,1.98124038209412
"2014005-024","2","38",2.1271548846567,0.117231152969288,Inf,1.90359078071542,2.36312845608724
"2014006-046","2","38",1.9880546750082,0.114107491759013,Inf,1.77069789136025,2.21799103978799
"2014007-001","2","38",2.02947929418859,0.114507990156696,Inf,1.81125249128403,2.26011556458242
"2014008-016","2","38",2.20485533881967,0.119353052269057,Inf,1.97713238867202,2.44498775645658
"2014009-010","2","38",2.09894349477391,0.116451169169462,Inf,1.87690813098881,2.33338832604827
"2014009-012","2","38",2.3685233272135,0.122975529991614,Inf,2.13362762968438,2.61568284921096
"2014009-034","2","38",2.32555322435088,0.12341800010069,Inf,2.08994862477303,2.57373829525566
"2014009-041","2","38",2.26563980010289,0.120987056877957,Inf,2.03471425977122,2.50897480792381
"2014009-046","2","38",2.22156879430166,0.119804563951915,Inf,1.99296089751701,2.46258615857557
"2014010-010","2","38",2.08094480620294,0.115950802914721,Inf,1.85989014225621,2.31440893763892
"W1406-001","2","38",1.82174834478343,0.108489490947851,Inf,1.61531758356919,2.04058857348693
"W1411-017","2","38",2.25316716226013,0.120653572639139,Inf,2.02289523902596,2.49584855298356
"W1425-006","2","38",2.3524298159332,0.123282609158608,Inf,2.11700507580683,2.60026402354883
"2014001-005","1","39",2.5574997236364,0.128543842327077,Inf,2.31176315598559,2.81564575877652
"2014005-019","1","39",1.90227165626607,0.110861244129433,Inf,1.69119234423571,2.12576043578569
"2014005-024","1","39",2.21740425861735,0.119692218922318,Inf,1.98901655404455,2.45820143067941
"2014006-046","1","39",1.85983379173675,0.108972507523084,Inf,1.65238351413335,2.07954789423388
"2014007-001","1","39",1.83389450494195,0.108850556623697,Inf,1.626756068007,2.05344240936617
"2014008-016","1","39",2.32968345524134,0.12268513279854,Inf,2.09542974726232,2.57634663070962
"2014009-010","1","39",2.02873598383254,0.114487018577906,Inf,1.8105502844671,2.25933115068723
"2014009-012","1","39",2.52623913160283,0.12775582436533,Inf,2.28204705077619,2.78284067991873
"2014009-034","1","39",2.21850054644323,0.11972180326795,Inf,1.99005485761849,2.45935570275723
"2014009-041","1","39",2.15866180272263,0.118096161804783,Inf,1.93340231261747,2.39633076031705
"2014009-046","1","39",2.03286733170481,0.114603530817665,Inf,1.81445327254569,2.26369085835319
"2014010-010","1","39",1.90945284843255,0.111070301012437,Inf,1.69796379244078,2.13335137191358
"W1406-001","1","39",1.7111416826541,0.105144476955333,Inf,1.51126702839298,1.92342580440448
"W1411-017","1","39",2.36222903250676,0.1235391136276,Inf,2.12630155285929,2.61056597964349
"W1425-006","1","39",2.32069025861775,0.122448105238451,Inf,2.08690111611984,2.56688886860491
"2014001-005","2","39",2.62091920539056,0.130127862552332,Inf,2.37207801514747,2.88216986312296
"2014005-019","2","39",1.95702052432273,0.112445264354796,Inf,1.74283658969987,2.18361392643484
"2014005-024","2","39",2.27648337102765,0.121276239147682,Inf,2.04499104386235,2.5203851656822
"2014006-046","2","39",1.91397287415898,0.110550622000442,Inf,1.70342992810026,2.136780403279
"2014007-001","2","39",1.88765743787561,0.11043457684906,Inf,1.67741437834816,2.11030996489231
"2014008-016","2","39",2.39023013479087,0.124269153023903,Inf,2.15287180421935,2.63999793285165
"2014009-010","2","39",2.08526274048035,0.116071038803269,Inf,1.86397241852242,2.31896252992754
"2014009-012","2","39",2.58927221090336,0.129339844590694,Inf,2.34197550748422,2.84897838181176
"2014009-034","2","39",2.27759416545655,0.121305823493313,Inf,2.04604385403931,2.52155394436305
"2014009-041","2","39",2.21695829288754,0.119680182030147,Inf,1.98859418018989,2.45773187307446
"2014009-046","2","39",2.08945121981095,0.116187551043029,Inf,1.86793253805933,2.32337936905182
"2014010-010","2","39",1.96430422696041,0.1126543212378,Inf,1.74971054837614,2.19130737303393
"W1406-001","2","39",1.76308734955151,0.106728497180696,Inf,1.56010807269789,1.97847609389439
"W1411-017","2","39",2.42319445922179,0.125123133852963,Inf,2.18416235698183,2.67463602895101
"W1425-006","2","39",2.38112071235101,0.124032125463814,Inf,2.14422694726061,2.63042394493067
"2014001-005","1","4",2.48570895337153,0.127597016872957,Inf,2.24191363200183,2.74208474721332
"2014005-019","1","4",1.70479881607821,0.104949421053067,Inf,1.50530646436049,1.91670063528518
"2014005-024","1","4",2.15774065944689,0.118070962143427,Inf,1.93253055977041,2.39536022661263
"2014006-046","1","4",1.85674041030015,0.109526465877467,Inf,1.64827721557099,2.07761307251857
"2014007-001","1","4",2.0154709041251,0.114112112701731,Inf,1.79802000677457,2.2453312689649
"2014008-016","1","4",2.29858773604375,0.121863605235444,Inf,2.06594419250071,2.54364074707606
"2014009-010","1","4",1.89613892388888,0.110682397119819,Inf,1.68541014555611,2.11927716971092
"2014009-012","1","4",2.12827536569102,0.117262024719894,Inf,1.90465075423041,2.36430944464088
"2014009-034","1","4",2.18948363611358,0.118936274692459,Inf,1.96257755500563,2.4287991847108
"2014009-041","1","4",2.16439587562047,0.118252907734515,Inf,1.93882916913831,2.40237204959188
"2014009-046","1","4",2.14594362139375,0.118552067260203,Inf,1.91987562926998,2.38459119351552
"2014010-010","1","4",1.85166746828133,0.109376740735203,Inf,1.64349772943859,2.07224667461334
"W1406-001","1","4",1.60274586690998,0.101759698704323,Inf,1.40950525611649,1.80839594519273
"W1411-017","1","4",2.17936884479726,0.117966497868319,Inf,1.95429104958121,2.41671122398967
"W1425-006","1","4",2.31202645122044,0.12149999781341,Inf,2.08002274365181,2.55629398332377
"2014001-005","2","4",2.54823747475798,0.129187330203556,Inf,2.30132475020028,2.80772977911599
"2014005-019","2","4",1.75664883784705,0.10653344127843,Inf,1.55405186353684,1.97165527964651
"2014005-024","2","4",2.21602479302674,0.11965498236879,Inf,1.98771007075776,2.45674898278497
"2014006-046","2","4",1.91083477348906,0.11111048610283,Inf,1.6992669561674,2.13481205829997
"2014007-001","2","4",2.0718138267012,0.115696132927095,Inf,1.85125830675816,2.30477881413349
"2014008-016","2","4",2.35873158179805,0.123447625460808,Inf,2.1229834156625,2.60688921542285
"2014009-010","2","4",1.95080009480318,0.112266417345182,Inf,1.73696669387791,2.17704296321771
"2014009-012","2","4",2.18616283901615,0.118846044945258,Inf,1.95943360496305,2.42530154055851
"2014009-034","2","4",2.24819207333685,0.120520294917823,Inf,2.0181813696364,2.49061224452656
"2014009-041","2","4",2.22276922572362,0.119836927959878,Inf,1.99409789664897,2.46385002228753
"2014009-046","2","4",2.20406927097246,0.12015116823549,Inf,1.97486754462981,2.44585146951376
"2014010-010","2","4",1.90568841415595,0.110960760960566,Inf,1.69441405272071,2.12937224308044
"W1406-001","2","4",1.65303181704298,0.103343718929686,Inf,1.456686583657,1.86178651791823
"W1411-017","2","4",2.23794241499835,0.119537541255739,Inf,2.00978505143613,2.47836360275957
"W1425-006","2","4",2.37234472290998,0.123078503670288,Inf,2.13724758021225,2.61970644914194
"2014001-005","1","40",2.69088394297469,0.131853287702848,Inf,2.43866098157857,2.95551637186013
"2014005-019","1","40",1.67176939426056,0.103319323442252,Inf,1.47539953483952,1.88040384054724
"2014005-024","1","40",2.34611553131525,0.123117043209756,Inf,2.1110152944857,2.59362523563406
"2014006-046","1","40",1.74435883758221,0.106160118480928,Inf,1.54249356250972,1.95863358014397
"2014007-001","1","40",2.02210625284535,0.114299798738265,Inf,1.80428749762281,2.25233447555716
"2014008-016","1","40",2.31906104081844,0.122405115947352,Inf,2.08535615578281,2.56517539334333
"2014009-010","1","40",1.98267800517212,0.113179969874358,Inf,1.76705407419168,2.21071140364182
"2014009-012","1","40",2.36385377158397,0.12358159137235,Inf,2.12784303708665,2.61227397357055
"2014009-034","1","40",2.19305470050352,0.119033228157929,Inf,1.96595859409507,2.43256027440123
"2014009-041","1","40",1.96357596402324,0.112633436088905,Inf,1.74902321957863,2.19053817595712
"2014009-046","1","40",2.21957634927921,0.119750827701885,Inf,1.99107377360928,2.46048839243839
"2014010-010","1","40",1.90174937229256,0.110846024161835,Inf,1.69069989085053,2.12520832122384
"W1406-001","1","40",1.65287622233227,0.102733833066563,Inf,1.45765390176352,1.86036312737195
"W1411-017","1","40",2.1493737947592,0.117841823558979,Inf,1.92461279845571,2.38654425855196
"W1425-006","1","40",2.30088079176803,0.121924375241316,Inf,2.06811814120214,2.54605290982319
"2014001-005","2","40",2.75592620222378,0.1334373079281,Inf,2.50059861823537,3.02366325370149
"2014005-019","2","40",1.723118458806,0.104890798974523,Inf,1.52366818150901,1.9348325581084
"2014005-024","2","40",2.40687399695446,0.124701063435119,Inf,2.16866913753241,2.65748832386577
"2014006-046","2","40",1.79680252152583,0.107744138706291,Inf,1.59183262386084,2.01418188668008
"2014007-001","2","40",2.07854120675649,0.115883818963628,Inf,1.85761782894145,2.31187405206079
"2014008-016","2","40",2.3794704148703,0.123989136172715,Inf,2.14266090724218,2.62868938998769
"2014009-010","2","40",2.03856385406046,0.114763990099721,Inf,1.81983530048753,2.26970187512266
"2014009-012","2","40",2.42484002714505,0.125165611597714,Inf,2.18572467005523,2.67636485172412
"2014009-034","2","40",2.25181067859359,0.120617248383293,Inf,2.02160994959265,2.4944208750838
"2014009-041","2","40",2.01919382156363,0.114217456314268,Inf,1.80153645452651,2.24926065609
"2014009-046","2","40",2.27868420034438,0.121334847927248,Inf,2.04707700208196,2.52270086609606
"2014010-010","2","40",1.9564907772797,0.112430044387198,Inf,1.74233667324518,2.18305434880348
"W1406-001","2","40",1.70393650749026,0.104305344616658,Inf,1.50563370055834,1.91450313824571
"W1411-017","2","40",2.20754557086043,0.119425843784342,Inf,1.97967995196444,2.44782065724567
"W1425-006","2","40",2.36105443592861,0.123508395466679,Inf,2.12518716277022,2.60933117657626
"2014001-005","1","41",2.5394299114083,0.128088929183663,Inf,2.29458495713468,2.79668433317124
"2014005-019","1","41",1.72372967479179,0.106251365290509,Inf,1.52177061443231,1.93826831298753
"2014005-024","1","41",2.18306257210704,0.118761745373473,Inf,1.95649856217855,2.4220360495248
"2014006-046","1","41",1.79500228081114,0.108425766099575,Inf,1.58878147482573,2.01380266792839
"2014007-001","1","41",1.91721803665266,0.111295917137672,Inf,1.7052867811811,2.14155875961348
"2014008-016","1","41",2.17663811133248,0.118586866662015,Inf,1.9504168573801,2.41526883277411
"2014009-010","1","41",2.09500963262602,0.116341990981889,Inf,1.87318825415646,2.32924047858483
"2014009-012","1","41",2.4142468034071,0.124891911356918,Inf,2.17566788893181,2.66523518537166
"2014009-034","1","41",2.30125075732238,0.12193417714112,Inf,2.06846889538588,2.54644208674813
"2014009-041","1","41",2.33720828308887,0.12216365458439,Inf,2.10390421160536,2.58277693801575
"2014009-046","1","41",2.05744295109374,0.115294178862762,Inf,1.83767524664024,2.28962012303651
"2014010-010","1","41",1.73627011414777,0.105913696243043,Inf,1.53488781778652,1.95006187799828
"W1406-001","1","41",1.74238349377347,0.106099992625601,Inf,1.54063606321196,1.95654039182424
"W1411-017","1","41",2.34683001433057,0.123135788735909,Inf,2.11169303694489,2.59437645920551
"W1425-006","1","41",2.47773339950994,0.126523374708734,Inf,2.23595687562298,2.73191939088615
"2014001-005","2","41",2.60262632774592,0.129672949408918,Inf,2.35467675088001,2.86298537210114
"2014005-019","2","41",1.77586463453245,0.107850052003624,Inf,1.57077265446829,1.99353708978404
"2014005-024","2","41",2.24168542935575,0.120345765598836,Inf,2.01201679683476,2.483763529366
"2014006-046","2","41",1.84819621154114,0.11002449623813,Inf,1.63884239681276,2.07013049690055
"2014007-001","2","41",1.9721800454309,0.112879937363036,Inf,1.75714416736684,2.19962539098421
"2014008-016","2","41",2.23517521728299,0.120170886887378,Inf,2.00584934073812,2.47691056131711
"2014009-010","2","41",2.15244596992228,0.117926011207252,Inf,1.92751996886022,2.38978143847359
"2014009-012","2","41",2.47587557079136,0.126475931582281,Inf,2.23419203372357,2.72996857534841
"2014009-034","2","41",2.36142920781774,0.123518197366484,Inf,2.12554272328875,2.60972515983598
"2014009-041","2","41",2.39785203935689,0.123734572661078,Inf,2.16146864560056,2.6464992577169
"2014009-046","2","41",2.11436549658118,0.116878199088125,Inf,1.89149316953518,2.34964729111643
"2014010-010","2","41",1.78859296562054,0.107497716468407,Inf,1.58410604666679,2.00548935206354
"W1406-001","2","41",1.79479769516826,0.107684012850964,Inf,1.58994564201425,2.01205921581153
"W1411-017","2","41",2.40759767178729,0.124719808961272,Inf,2.16935607180911,2.65824873925473
"W1425-006","2","41",2.54016215048978,0.128107394934098,Inf,2.29528100401033,2.79745276445849
"2014001-005","1","42",2.55189901157117,0.128403015013444,Inf,2.30643846038312,2.80976903024853
"2014005-019","1","42",1.80137267098612,0.107881074763832,Inf,1.59613438358017,2.01902042588133
"2014005-024","1","42",2.30144966349819,0.121939446653089,Inf,2.06865747350802,2.54665132097762
"2014006-046","1","42",1.9449136076639,0.112866617110122,Inf,1.7299893383867,2.17241834757213
"2014007-001","1","42",1.99147471542193,0.113430769427746,Inf,1.77535922634952,2.21999967198361
"2014008-016","1","42",2.25411484282249,0.120678943376621,Inf,2.02379319385659,2.49684595927764
"2014009-010","1","42",2.04343785713858,0.114901102826274,Inf,1.82444056755977,2.27484461420664
"2014009-012","1","42",2.27706347873973,0.12129169034779,Inf,2.04554086777871,2.52099555719002
"2014009-034","1","42",2.32624460759196,0.122594551547112,Inf,2.09216843560341,2.57273024706977
"2014009-041","1","42",2.04259166321577,0.114877309912203,Inf,1.82364100689163,2.27395178702916
"2014009-046","1","42",1.95130463361001,0.112280934235579,Inf,1.7374427801024,2.17757595460689
"2014010-010","1","42",1.71855820752538,0.105372092088632,Inf,1.51823743580065,1.93128844673937
"W1406-001","1","42",1.74179465021705,0.106082062710453,Inf,1.54008236164347,1.95591640627989
"W1411-017","1","42",2.29135610733772,0.12167175556809,Inf,2.05908858223313,2.53603309993157
"W1425-006","1","42",2.2634366655322,0.120928217957844,Inf,2.03262644736484,2.50665635118881
"2014001-005","2","42",2.61524943903699,0.129987035238699,Inf,2.36668426525665,2.87622408030663
"2014005-019","2","42",1.85466022113949,0.109465094989195,Inf,1.64631731114105,2.0754125986272
"2014005-024","2","42",2.36163069788434,0.123523466878453,Inf,2.12573388530168,2.60993697795627
"2014006-046","2","42",2.00026838057346,0.114457467377786,Inf,1.78222565731725,2.2308906849615
"2014007-001","2","42",2.04748354318582,0.115014789653109,Inf,1.8282634315209,2.27911312233999
"2014008-016","2","42",2.31367779287212,0.122262963601984,Inf,2.08025152131373,2.55951353191977
"2014009-010","2","42",2.10016765886584,0.116485123051638,Inf,1.87806574669454,2.33467903852639
"2014009-012","2","42",2.33692688759197,0.122875710573154,Inf,2.10229965403845,2.58396358863475
"2014009-034","2","42",2.38674687087242,0.124178571772475,Inf,2.14956607629138,2.63633713294272
"2014009-041","2","42",2.09930979815264,0.116461330137566,Inf,1.87725451923601,2.33377454455853
"2014009-046","2","42",2.00674964283004,0.113864954460943,Inf,1.78978316672993,2.23612558641942
"2014010-010","2","42",1.7706154848813,0.106956112313995,Inf,1.56719009056408,1.98645034668778
"W1406-001","2","42",1.79420005972695,0.107666082935816,Inf,1.58938314856088,2.01142643838229
"W1411-017","2","42",2.35140588013197,0.123255775793453,Inf,2.11603373243489,2.59918749531831
"W1425-006","2","42",2.32312184669144,0.122512238183207,Inf,2.08920700593159,2.56944615494055
"2014001-005","1","43",2.50908391026857,0.127321302366935,Inf,2.26574347690931,2.76483381111716
"2014005-019","1","43",1.73447289920383,0.105858866363925,Inf,1.53319806743092,1.94815719846599
"2014005-024","1","43",2.10483962193416,0.1166146155392,Inf,1.88248390915097,2.3396048022066
"2014006-046","1","43",1.8529986530128,0.109416049760891,Inf,1.64475186989544,2.07365490361942
"2014007-001","1","43",1.97234258719381,0.112884588897269,Inf,1.75729759229018,2.19979704958669
"2014008-016","1","43",2.26838062752882,0.121060215995241,Inf,2.03731169796214,2.51185902458477
"2014009-010","1","43",1.9121336470369,0.111148242887669,Inf,1.70049182777679,2.13618493378627
"2014009-012","1","43",2.38869415236568,0.124229218394463,Inf,2.1514140922296,2.63838367999102
"2014009-034","1","43",2.52489984531508,0.12772195498515,Inf,2.28077414725377,2.78143501086566
"2014009-041","1","43",2.05798311607294,0.115309312645837,Inf,1.83818574994966,2.29018994968548
"2014009-046","1","43",2.08909677239113,0.116177695793969,Inf,1.86759740657273,2.32300560569879
"2014010-010","1","43",1.88224166201341,0.110276042120704,Inf,1.67230932484384,2.10458346667224
"W1406-001","1","43",1.67410466396196,0.104000345668236,Inf,1.47647246581713,1.88414632959604
"W1411-017","1","43",2.34395606203775,0.123060368959056,Inf,2.10896690469842,2.59135468686634
"W1425-006","1","43",2.42255037298568,0.125106503853674,Inf,2.18355086494538,2.67395934851523
"2014001-005","2","43",2.57190392289463,0.128905322592191,Inf,2.32545886694307,2.83075844633549
"2014005-019","2","43",1.78676886499523,0.107442886589288,Inf,1.58238941062983,2.00355778684989
"2014005-024","2","43",2.16240963993698,0.118198635764563,Inf,1.9369493045613,2.40027944280192
"2014006-046","2","43",1.90703887396072,0.111000069986255,Inf,1.69568746825087,2.13079974715984
"2014007-001","2","43",2.02808359682734,0.114468609122632,Inf,1.80993397933122,2.25864268181272
"2014008-016","2","43",2.32813053356494,0.122644236220605,Inf,2.09395698140576,2.57471355321338
"2014009-010","2","43",1.96702324415025,0.112732263113032,Inf,1.75227680229765,2.19417915349212
"2014009-012","2","43",2.44999797006701,0.125813238619827,Inf,2.20961328733844,2.70279212028485
"2014009-034","2","43",2.58791631685761,0.129305975210514,Inf,2.34068599620381,2.84755610500068
"2014009-041","2","43",2.11491308236955,0.1168933328712,Inf,1.89201109365377,2.35022453857458
"2014009-046","2","43",2.14645254799103,0.117761716019332,Inf,1.92184855958014,2.38346600389119
"2014010-010","2","43",1.93670357786451,0.111860062346068,Inf,1.72366661810244,2.16215000511584
"W1406-001","2","43",1.72548930920978,0.105584365893599,Inf,1.52475248847245,1.93863559743636
"W1411-017","2","43",2.40468673761303,0.124644389184419,Inf,2.16659295768121,2.65518998503411
"W1425-006","2","43",2.48428436521421,0.126690524079038,Inf,2.24218023458142,2.73879796333626
"2014001-005","1","44",2.50503262853062,0.127218471439739,Inf,2.26189374008516,2.76058098446541
"2014005-019","1","44",1.78303383008669,0.107330529339605,Inf,1.57887459188407,1.99960253577857
"2014005-024","1","44",2.38367779645547,0.123368315256616,Inf,2.14801225363312,2.63160716310583
"2014006-046","1","44",1.73995479275911,0.106026020672859,Inf,1.53835234456084,1.95396670844665
"2014007-001","1","44",1.91057153824515,0.111102832588334,Inf,1.69901872153626,2.13453382244329
"2014008-016","1","44",2.30130411286778,0.1212179329786,Inf,2.06985324211423,2.54501880795112
"2014009-010","1","44",1.8794707246409,0.110194840924353,Inf,1.66969753889167,2.10165337787938
"2014009-012","1","44",2.43694685354364,0.125477688175432,Inf,2.19721983760108,2.68908333697547
"2014009-034","1","44",2.54183609105715,0.12902953550946,Inf,2.29523308418015,2.80101956926109
"2014009-041","1","44",2.21663436233568,0.119759046716052,Inf,1.98812476568685,2.45757160245948
"2014009-046","1","44",2.16845724930815,0.118363803380867,Inf,1.9426731913531,2.40665077475246
"2014010-010","1","44",1.70732172250086,0.105027048887582,Inf,1.5076772230233,1.91937568946768
"W1406-001","1","44",1.69381888139884,0.10532921923338,Inf,1.49366764134135,1.90655059377564
"W1411-017","1","44",2.35935507466842,0.12346394008288,Inf,2.12357493246119,2.6075446843649
"W1425-006","1","44",2.33240738755613,0.122756835323005,Inf,2.09801314521156,2.57921109738997
"2014001-005","2","44",2.56780221829257,0.128802491664995,Inf,2.32155870725481,2.82645519681963
"2014005-019","2","44",1.836051421796,0.108914549564969,Inf,1.62878756100088,2.05572475008037
"2014005-024","2","44",2.44491761805793,0.124946887222781,Inf,2.2061585113534,2.69594130922748
"2014006-046","2","44",1.79233272220905,0.107610040898223,Inf,1.58762565141828,2.00944926048908
"2014007-001","2","44",1.96543886854234,0.112686852813697,Inf,1.75078142924095,2.19250577533298
"2014008-016","2","44",2.36148325648934,0.122796432470943,Inf,2.12693896331834,2.60829213346445
"2014009-010","2","44",1.9338928237073,0.111778861149716,Inf,1.72101501536558,2.15918009953827
"2014009-012","2","44",2.49886285498986,0.127061708400796,Inf,2.2560312164548,2.75410396101418
"2014009-034","2","44",2.60506225652939,0.130619808187528,Inf,2.35534192712855,2.86736216655872
"2014009-041","2","44",2.27570328496782,0.121352274049528,Inf,2.04407184434835,2.51976401750657
"2014009-046","2","44",2.2268849767884,0.119947823606231,Inf,1.99799629624086,2.46818312482521
"2014010-010","2","44",1.75920980886619,0.106611069112945,Inf,1.55646068679614,1.9743683984255
"W1406-001","2","44",1.74550291336581,0.106920323714034,Inf,1.54223271962631,1.96135268701605
"W1411-017","2","44",2.42028364024125,0.125047960308243,Inf,2.18139887544153,2.67157787253023
"W1425-006","2","44",2.39298922624256,0.124340855548369,Inf,2.15549036130549,2.64289755866889
"2014001-005","1","45",2.36214121644407,0.122813542118574,Inf,2.12756338937712,2.60898362810951
"2014005-019","1","45",1.5412793003594,0.101181493804232,Inf,1.34934628147202,1.74597044898854
"2014005-024","1","45",2.03720310675149,0.11551344730652,Inf,1.81709114645676,2.26989553935845
"2014006-046","1","45",1.84601643417991,0.10920971182584,Inf,1.6381740659839,2.06626826986519
"2014007-001","1","45",2.06289506820518,0.115446839591057,Inf,1.84282815422237,2.29537144967726
"2014008-016","1","45",2.19963923981903,0.119211789946088,Inf,1.97219315873677,2.43949478839054
"2014009-010","1","45",1.93342269583693,0.111765273645945,Inf,1.72057151851324,2.15868334064987
"2014009-012","1","45",2.45568113038181,0.125221614147041,Inf,2.21638356837845,2.70724327600679
"2014009-034","1","45",2.22590616211489,0.119921459515759,Inf,1.99706915423516,2.46715263748389
"2014009-041","1","45",2.09345806494844,0.116298901464713,Inf,1.87172114038066,2.32760445700548
"2014009-046","1","45",2.04339409750528,0.114899872532672,Inf,1.82439921925763,2.27479844324219
