"genotype","rep","image","length","SE","df","asymp.LCL","asymp.UCL"
"W1406-001","1","8",2.7083607213909,0.247152884952849,Inf,2.2456100978897,3.21443160425521
"W1411-017","1","8",3.24007813497993,0.270327465471056,Inf,2.73190616830623,3.79157036101676
"W1425-006","1","8",4.07330262205134,0.303099883374549,Inf,3.50089789660049,4.68902760686531
"2014001-005","2","8",3.54072466328205,0.282591118863978,Inf,3.00851637763935,4.1162532082879
"2014005-019","2","8",3.32476699529157,0.273837573751175,Inf,2.809715342807,3.88313890713926
"2014005-024","2","8",3.33180213876063,0.274127138192208,Inf,2.81618295040042,3.89074158648395
"2014006-046","2","8",2.51003677599148,0.237931790718262,Inf,2.06535916508812,2.99803464625795
"2014007-001","2","8",3.32943522915852,0.274029751042203,Inf,2.81400691610489,3.88818380157528
"2014008-016","2","8",3.1430598984605,0.266249474748567,Inf,2.64288064673216,3.68655940955196
"2014009-010","2","8",3.08483294333137,0.263771734972195,Inf,2.58950997232779,3.62347617369808
"2014009-012","2","8",4.18248669881293,0.307135286573988,Inf,3.60217272842809,4.80612092856089
"2014009-034","2","8",3.38872307420357,0.276458833231811,Inf,2.86853384754281,3.95223256022744
"2014009-041","2","8",2.96671406183207,0.2586725092282,Inf,2.48138538963576,3.49536299339151
"2014009-046","2","8",3.59259136478419,0.284653377828913,Inf,3.05634112584341,4.17216186308809
"2014010-010","2","8",3.05602231103749,0.262537104512627,Inf,2.56311917126887,3.59224571016923
"W1406-001","2","8",2.7723460860633,0.250055351327412,Inf,2.30390673300162,3.28410569848809
"W1411-017","2","8",3.31002813932395,0.273229931845619,Inf,2.79616744308976,3.86720909492126
"W1425-006","2","8",4.15168754342907,0.306002349749112,Inf,3.57359408841775,4.77310125780352
"2014001-005","1","9",4.39133059582576,0.314709967201864,Inf,3.79617052421592,5.02981092679878
"2014005-019","1","9",2.61835042701342,0.241483326263154,Inf,2.16644042244321,3.11303766712864
"2014005-024","1","9",3.48297284261257,0.280277009477062,Inf,2.9553001280245,4.05396581656377
"2014006-046","1","9",3.03190008632183,0.261498904355369,Inf,2.54103178147018,3.56608865053659
"2014007-001","1","9",3.07497052893779,0.263349749605959,Inf,2.58047463405403,3.61278668318467
"2014008-016","1","9",3.39733655314986,0.275078697147982,Inf,2.87958225085005,3.95787092949854
"2014009-010","1","9",2.82355224163667,0.252354088096825,Inf,2.350607447297,3.33981729533945
"2014009-012","1","9",4.2428817164005,0.30741010019905,Inf,3.66175902829279,4.86678447804076
"2014009-034","1","9",3.47905881071301,0.280119482907942,Inf,2.95169484252702,4.04974303826212
"2014009-041","1","9",3.17577807224925,0.267631669800171,Inf,2.67288976800016,3.72198663586146
"2014009-046","1","9",3.23990445058276,0.268629548138513,Inf,2.73479024881581,3.78779872788532
"2014010-010","1","9",3.20416750515216,0.268825236622623,Inf,2.69893985291792,3.75271541674952
"W1406-001","1","9",3.34166444783192,0.274532553754058,Inf,2.82525065957172,3.90139849545524
"W1411-017","1","9",3.11686456466903,0.263470661733966,Inf,2.62186017762047,3.65464619358348
"W1425-006","1","9",4.15890667334379,0.306268279111757,Inf,3.58029200635925,4.78084159969146
"2014001-005","2","9",4.47270370361454,0.317612433576382,Inf,3.87185490244429,5.11687276414795
"2014005-019","2","9",2.68126981458504,0.244375674714569,Inf,2.22369233456254,3.181627376839
"2014005-024","2","9",3.55548364605482,0.283179475851625,Inf,3.02212220190627,4.1321653495665
"2014006-046","2","9",3.09957780850598,0.264401370729931,Inf,2.60302077409385,3.63945510228123
"2014007-001","2","9",3.14312461896813,0.266252215980522,Inf,2.64293999452389,3.68662950277549
"2014008-016","2","9",3.46895501315913,0.277953810454169,Inf,2.94556417641368,4.03512309212536
"2014009-010","2","9",2.88887628437439,0.255256554471388,Inf,2.41024276047424,3.41083006763765
"2014009-012","2","9",4.32287395870262,0.310284146781258,Inf,3.73611682735862,4.95240833268863
"2014009-034","2","9",3.55152907019707,0.283021949282505,Inf,3.0184763724506,4.12790202730666
"2014009-041","2","9",3.24503423664253,0.270534136174733,Inf,2.73645720283296,3.79693152981522
"2014009-046","2","9",3.30985259007788,0.271504866382125,Inf,2.79910145084546,3.86338097031811
"2014010-010","2","9",3.2737308680302,0.271727702997186,Inf,2.76281448623547,3.82796750918804
"W1406-001","2","9",3.41269675165384,0.277435020128621,Inf,2.89059423383316,3.97811952883764
"W1411-017","2","9",3.18547882094341,0.266363698180301,Inf,2.68480560296304,3.72893211340762
"W1425-006","2","9",4.23810707178678,0.30917074548632,Inf,3.65380367524175,4.86573072769493
